segment	block	era_label	arm	k	rule	ratchet_arm	days	realized_day	picked_day	entered_cert_day	capture_pct	capture_entered_pct	median_day	worst_day	best_day	sd_day	loss_days_pct	trades_day	trade_mean	max_trade_loss	max_trade_gain	win_rate	stop_rate	hold_min	winner_trade_mean	dud_trade_mean	winner_share
f	e4	2023 Q4  2023-10-16..12-26	v2	5	close	856.59	50	-186.5756	1899.4548000000002	648.1504	-9.822586986539505	-28.785849704019316	-304.06	-1250.3400000000001	2339.44	630.7442781005944	70.0	1.86	-100.3094623655914	-330.26	2339.44	22.58064516129032	74.19354838709677	127.7168458781362	154.65935483870967	-227.79387096774198	33.33333333333333
f	e4	2023 Q4  2023-10-16..12-26	v2	5	mirror@0.75	856.59	50	-7.633600000000006	1899.4548000000002	1775.8684	-0.4018837405343894	-0.42985167144142017	-82.45	-714.84	841.72	361.6947037143895	52.0	4.66	-1.6381115879828347	-327.56	708.34	33.90557939914164	1.2875536480686696	10.285479256080116	106.50164383561645	-50.97687499999999	31.330472103004293
f	e4	2023 Q4  2023-10-16..12-26	v2	5	mirror@1.00	856.59	50	1.1643999999999903	1899.4548000000002	1847.3264000000001	0.06130180091676781	0.06303163317538202	-44.5	-884.94	909.5999999999999	434.07013903819734	54.0	4.86	0.23958847736624872	-327.56	994.64	32.510288065843625	0.823045267489712	20.636625514403292	187.26631578947368	-84.87437125748504	31.275720164609055
f	e4	2023 Q4  2023-10-16..12-26	v2	5	mirror@1.50	856.59	50	-55.26919999999999	1899.4548000000002	950.5047999999999	-2.9097402054526373	-5.814720767322795	-72.24	-1027.0	1157.08	502.4084630690052	54.0	2.72	-20.319558823529412	-339.56	839.94	35.294117647058826	16.176470588235293	45.757107843137256	344.512972972973	-156.67111111111112	27.205882352941174
f	e4	2023 Q4  2023-10-16..12-26	v2	5	mirror@1.00+patience15	856.59	50	-96.10999999999999	1899.4548000000002	1080.174	-5.059872969864825	-8.897640565316328	-143.46000000000004	-785.24	677.52	372.1579586842125	64.0	3.4	-28.26764705882353	-339.56	929.64	34.705882352941174	21.176470588235293	26.85794117647059	251.14222222222222	-128.8552	26.47058823529412
f	e4	2023 Q4  2023-10-16..12-26	v2	5	mirror@1.00+ratchet	856.59	50	1.1643999999999903	1899.4548000000002	1847.3264000000001	0.06130180091676781	0.06303163317538202	-44.5	-884.94	909.5999999999999	434.07013903819734	54.0	4.86	0.23958847736624872	-327.56	994.64	32.510288065843625	0.823045267489712	20.636625514403292	187.26631578947368	-84.87437125748504	31.275720164609055
f	e4	2023 Q4  2023-10-16..12-26	v2	5	oracle	856.59	50	963.9928000000001	1899.4548000000002	911.6188000000001	50.75102603125907	105.74516453587837	905.47	-214.42000000000002	2456.54	601.1196648756053	6.0	2.32	415.51413793103444	-339.56	2456.54	94.82758620689656	5.172413793103448	75.41652298850575	877.9799999999999	172.11105263157893	34.48275862068966
f	e4	2023 Q4  2023-10-16..12-26	v2 no-M	3	close	856.59	50	-99.07079999999998	1246.878	561.1332	-7.945508702535451	-17.655487146367385	-301.26	-936.88	2339.44	649.4768727055337	68.0	1.48	-66.93972972972973	-334.06	2339.44	22.972972972972975	75.67567567567568	128.75	238.45250000000001	-213.52800000000002	32.432432432432435
f	e4	2023 Q4  2023-10-16..12-26	v2 no-M	3	mirror@0.75	856.59	50	48.3852	1246.878	1189.2792	3.8805079566725853	4.068447510054829	50.970000000000006	-463.22	800.72	253.93232275738353	44.0	2.88	16.800416666666667	-327.56	708.34	40.97222222222222	1.3888888888888888	10.056828703703703	105.334	-30.291914893617015	34.72222222222222
f	e4	2023 Q4  2023-10-16..12-26	v2 no-M	3	mirror@1.00	856.59	50	54.33959999999999	1246.878	1194.7496	4.358052672354472	4.548199890587951	-52.93	-523.22	1030.02	356.4687036919791	57.99999999999999	2.94	18.48285714285714	-327.56	929.64	38.095238095238095	1.3605442176870748	19.573242630385487	192.938	-71.44247422680412	34.01360544217687
f	e4	2023 Q4  2023-10-16..12-26	v2 no-M	3	mirror@1.50	856.59	50	23.394000000000016	1246.878	818.306	1.8762060121359119	2.858832759383411	-64.39	-693.2800000000001	1157.08	462.65912533959596	54.0	2.1	11.139999999999999	-339.56	1039.74	39.04761904761905	12.380952380952381	45.21650793650794	341.3174193548387	-127.17756756756758	29.523809523809526
f	e4	2023 Q4  2023-10-16..12-26	v2 no-M	3	mirror@1.00+patience15	856.59	50	5.99759999999999	1246.878	872.6216000000001	0.4810093690000136	0.687308221570494	-41.28	-928.78	841.42	371.4264220356974	54.0	2.34	2.5630769230769195	-339.56	929.64	44.44444444444444	19.65811965811966	25.245441595441594	247.91222222222228	-106.480987654321	30.76923076923077
f	e4	2023 Q4  2023-10-16..12-26	v2 no-M	3	mirror@1.00+ratchet	856.59	50	54.33959999999999	1246.878	1194.7496	4.358052672354472	4.548199890587951	-52.93	-523.22	1030.02	356.4687036919791	57.99999999999999	2.94	18.48285714285714	-327.56	929.64	38.095238095238095	1.3605442176870748	19.573242630385487	192.938	-71.44247422680412	34.01360544217687
f	e4	2023 Q4  2023-10-16..12-26	v2 no-M	3	oracle	856.59	50	833.8836000000001	1246.878	769.3036	66.87772179796261	108.3946051987798	711.0999999999999	-195.52	2456.54	598.6256989430374	4.0	1.84	453.1976086956521	-339.56	2456.54	96.73913043478261	3.260869565217391	76.43097826086957	883.3248484848485	212.6179661016949	35.869565217391305
f	e4	2023 Q4  2023-10-16..12-26	v2 no-M	5	close	856.59	50	-171.38680000000005	1893.2107999999998	633.9652000000001	-9.052705594115565	-27.03410218731249	-303.61	-1229.24	2460.54	738.2632304386831	70.0	1.88	-91.16319148936172	-334.06	2460.54	22.340425531914892	75.53191489361703	118.50673758865248	222.8630769230769	-211.23205882352946	27.659574468085108
f	e4	2023 Q4  2023-10-16..12-26	v2 no-M	5	mirror@0.75	856.59	50	19.883600000000005	1893.2107999999998	1805.8056	1.0502581117749807	1.1010930523196965	1.9600000000000009	-714.84	833.3000000000001	354.59986853218095	48.0	4.74	4.194852320675106	-327.56	708.34	35.86497890295359	1.2658227848101267	10.272855133614627	111.92169014084506	-41.88108433734941	29.957805907172997
f	e4	2023 Q4  2023-10-16..12-26	v2 no-M	5	mirror@1.00	856.59	50	11.494399999999992	1893.2107999999998	1841.0824	0.6071378844870309	0.6243283842157196	-59.599999999999994	-884.94	909.5999999999999	435.6329467804748	52.0	4.86	2.3651028806584335	-327.56	994.64	33.33333333333333	0.823045267489712	20.39067215363512	189.27698630136987	-77.8970588235294	30.04115226337449
f	e4	2023 Q4  2023-10-16..12-26	v2 no-M	5	mirror@1.50	856.59	50	-84.4368	1893.2107999999998	968.2652	-4.4599787831339235	-8.720420810331715	-35.06999999999998	-1152.74	1157.08	496.6402264715978	52.0	2.88	-29.318333333333342	-339.56	839.94	36.11111111111111	18.75	44.15543981481481	353.82823529411763	-147.74545454545455	23.61111111111111
f	e4	2023 Q4  2023-10-16..12-26	v2 no-M	5	mirror@1.00+patience15	856.59	50	-79.8528	1893.2107999999998	1143.2672	-4.2178504369402505	-6.984613920525316	-120.80999999999999	-958.1	677.52	416.9619077807468	60.0	3.48	-22.946206896551722	-339.56	929.64	35.63218390804598	20.689655172413794	26.1139846743295	266.0306976744186	-117.8012213740458	24.71264367816092
f	e4	2023 Q4  2023-10-16..12-26	v2 no-M	5	mirror@1.00+ratchet	856.59	50	11.494399999999992	1893.2107999999998	1841.0824	0.6071378844870309	0.6243283842157196	-59.599999999999994	-884.94	909.5999999999999	435.6329467804748	52.0	4.86	2.3651028806584335	-327.56	994.64	33.33333333333333	0.823045267489712	20.39067215363512	189.27698630136987	-77.8970588235294	30.04115226337449
f	e4	2023 Q4  2023-10-16..12-26	v2 no-M	5	oracle	856.59	50	1070.246	1893.2107999999998	1000.466	56.53073603848024	106.97474976660877	979.35	-195.52	2471.14	613.2919306985866	2.0	2.3	465.3243478260869	-339.56	2471.14	96.52173913043478	3.4782608695652173	81.47260869565217	922.9058536585364	211.79945945945946	35.65217391304348
f	e4	2023 Q4  2023-10-16..12-26	v3 full	3	close	856.59	50	-87.96	1222.914	534.602	-7.192656229301488	-16.453361566174465	-299.86	-960.8800000000001	2339.44	688.8115219245393	68.0	1.5	-58.64	-339.56	2339.44	22.666666666666664	74.66666666666667	130.97866666666667	346.17043478260877	-237.69076923076926	30.666666666666664
f	e4	2023 Q4  2023-10-16..12-26	v3 full	3	mirror@0.75	856.59	50	3.2020000000000057	1222.914	1201.014	0.261833620352699	0.2666080495314797	-27.479999999999997	-583.88	697.22	306.8160299919155	52.0	2.9	1.1041379310344852	-327.56	708.34	37.93103448275862	2.7586206896551726	10.15816091954023	108.19510204081632	-53.55687499999999	33.793103448275865
f	e4	2023 Q4  2023-10-16..12-26	v3 full	3	mirror@1.00	856.59	50	42.76319999999999	1222.914	1228.8591999999999	3.496828068040761	3.4799104730631463	-24.929999999999993	-688.78	1296.9199999999998	382.19393057158817	50.0	2.98	14.350067114093958	-327.56	994.64	36.241610738255034	1.342281879194631	19.786353467561522	214.158	-86.56303030303029	33.557046979865774
f	e4	2023 Q4  2023-10-16..12-26	v3 full	3	mirror@1.50	856.59	50	-71.37439999999998	1222.914	690.2275999999999	-5.83642022251769	-10.340705008029234	-178.82	-854.8800000000001	1039.74	458.8398137570889	57.99999999999999	2.04	-34.98745098039216	-339.56	1039.74	30.392156862745097	18.627450980392158	41.341013071895425	365.07846153846157	-171.8521052631579	25.49019607843137
f	e4	2023 Q4  2023-10-16..12-26	v3 full	3	mirror@1.00+patience15	856.59	50	-12.236800000000002	1222.914	892.5032000000001	-1.0006263727457534	-1.3710651121474973	-105.39999999999998	-960.8800000000001	841.42	415.4825021270571	56.00000000000001	2.38	-5.141512605042018	-339.56	929.64	40.33613445378151	19.327731092436977	24.733053221288515	278.8342857142857	-123.4647619047619	29.411764705882355
f	e4	2023 Q4  2023-10-16..12-26	v3 full	3	mirror@1.00+ratchet	856.59	50	42.76319999999999	1222.914	1228.8591999999999	3.496828068040761	3.4799104730631463	-24.929999999999993	-688.78	1296.9199999999998	382.19393057158817	50.0	2.98	14.350067114093958	-327.56	994.64	36.241610738255034	1.342281879194631	19.786353467561522	214.158	-86.56303030303029	33.557046979865774
f	e4	2023 Q4  2023-10-16..12-26	v3 full	3	oracle	856.59	50	800.5416	1222.914	741.7336	65.46180679916985	107.92845301871183	662.0799999999999	-250.28	2456.54	607.23277547695	6.0	1.94	412.65030927835045	-339.56	2456.54	94.84536082474226	5.154639175257731	74.65257731958764	938.8916129032261	165.47636363636363	31.958762886597935
f	e4	2023 Q4  2023-10-16..12-26	v3 full	5	close	856.59	50	-85.45640000000003	1975.4268000000002	695.9356	-4.3259714812009245	-12.279354583958634	-294.76	-1241.94	2339.44	718.173340142225	66.0	1.74	-49.11287356321841	-334.06	2460.54	24.137931034482758	72.41379310344827	137.53180076628354	256.59999999999997	-210.01438596491232	34.48275862068966
f	e4	2023 Q4  2023-10-16..12-26	v3 full	5	mirror@0.75	856.59	50	-42.30120000000001	1975.4268000000002	1874.7268	-2.1413701585905387	-2.256392771469422	-63.87000000000001	-730.1	746.5	344.3753288355018	54.0	4.72	-8.9621186440678	-327.56	708.34	33.47457627118644	1.694915254237288	10.07683615819209	89.59616438356163	-53.10171779141104	30.93220338983051
f	e4	2023 Q4  2023-10-16..12-26	v3 full	5	mirror@1.00	856.59	50	17.976399999999995	1975.4268000000002	1937.5104000000001	0.910000816026187	0.9278092133079643	32.550000000000004	-909.8	909.5999999999999	446.63167579006307	48.0	4.86	3.6988477366255132	-327.56	994.64	33.744855967078195	1.2345679012345678	21.00925925925926	198.9215789473684	-85.14502994011976	31.275720164609055
f	e4	2023 Q4  2023-10-16..12-26	v3 full	5	mirror@1.50	856.59	50	4.1128000000000045	1975.4268000000002	1038.1988000000001	0.2081980461133768	0.3961476356936652	49.20000000000002	-1118.7	1487.0200000000002	536.3842827788302	48.0	2.62	1.5697709923664078	-339.56	1454.14	38.16793893129771	16.030534351145036	49.387022900763355	354.60923076923075	-148.08826086956523	29.770992366412212
f	e4	2023 Q4  2023-10-16..12-26	v3 full	5	mirror@1.00+patience15	856.59	50	-76.59560000000002	1975.4268000000002	1240.6284	-3.877420312410463	-6.173935724831063	-156.49	-785.24	948.66	420.49302499404195	66.0	3.56	-21.51561797752809	-339.56	929.64	34.831460674157306	19.101123595505616	26.37752808988764	264.1545833333333	-126.99384615384614	26.96629213483146
f	e4	2023 Q4  2023-10-16..12-26	v3 full	5	mirror@1.00+ratchet	856.59	50	17.976399999999995	1975.4268000000002	1937.5104000000001	0.910000816026187	0.9278092133079643	32.550000000000004	-909.8	909.5999999999999	446.63167579006307	48.0	4.86	3.6988477366255132	-327.56	994.64	33.744855967078195	1.2345679012345678	21.00925925925926	198.9215789473684	-85.14502994011976	31.275720164609055
f	e4	2023 Q4  2023-10-16..12-26	v3 full	5	oracle	856.59	50	1118.354	1975.4268000000002	1054.006	56.61328478483738	106.10508858583347	1016.0999999999999	-195.52	2545.58	640.4959132953152	2.0	2.2	508.34272727272713	-304.16	2471.14	96.36363636363636	3.6363636363636362	88.8	970.0922727272726	200.50969696969696	40.0
f	e4	2023 Q4  2023-10-16..12-26	v3 no-M	3	close	856.59	50	-90.32600000000002	1268.9119999999998	607.7040000000001	-7.118381731751298	-14.863486170898993	-303.36	-936.88	2373.44	710.1106704986202	72.0	1.5	-60.217333333333336	-334.06	2460.54	21.333333333333336	77.33333333333333	120.47222222222221	431.4649999999999	-291.5972549019608	32.0
f	e4	2023 Q4  2023-10-16..12-26	v3 no-M	3	mirror@0.75	856.59	50	4.415200000000009	1268.9119999999998	1267.6812	0.3479516310035692	0.34828945952657575	-59.53000000000001	-583.88	921.72	305.6002590459635	60.0	2.98	1.481610738255035	-327.56	708.34	39.59731543624161	1.342281879194631	9.362863534675617	102.0630769230769	-52.438350515463924	34.899328859060404
f	e4	2023 Q4  2023-10-16..12-26	v3 no-M	3	mirror@1.00	856.59	50	62.053999999999995	1268.9119999999998	1268.912	4.890331244404655	4.8903312444046545	-79.08000000000001	-688.78	1030.02	394.2477736703151	56.00000000000001	3.0	20.684666666666665	-327.56	994.64	37.333333333333336	0.6666666666666667	19.589333333333332	224.81307692307695	-87.62836734693877	34.66666666666667
f	e4	2023 Q4  2023-10-16..12-26	v3 no-M	3	mirror@1.50	856.59	50	-20.37680000000001	1268.9119999999998	776.3112	-1.6058481596832572	-2.624823653194751	-138.32	-925.88	1157.08	466.47130023374433	56.00000000000001	1.98	-10.291313131313135	-325.46	1002.04	35.35353535353536	19.19191919191919	43.46515151515152	347.81000000000006	-165.98753623188406	30.303030303030305
f	e4	2023 Q4  2023-10-16..12-26	v3 no-M	3	mirror@1.00+patience15	856.59	50	14.753599999999995	1268.9119999999998	953.1336	1.1626968615632918	1.5479047218564108	-133.27999999999997	-723.78	1293.1200000000001	409.9980205306362	60.0	2.34	6.304957264957263	-327.56	963.44	41.02564102564102	19.65811965811966	24.765384615384615	279.212972972973	-119.915	31.62393162393162
f	e4	2023 Q4  2023-10-16..12-26	v3 no-M	3	mirror@1.00+ratchet	856.59	50	62.053999999999995	1268.9119999999998	1268.912	4.890331244404655	4.8903312444046545	-79.08000000000001	-688.78	1030.02	394.2477736703151	56.00000000000001	3.0	20.684666666666665	-327.56	994.64	37.333333333333336	0.6666666666666667	19.589333333333332	224.81307692307695	-87.62836734693877	34.66666666666667
f	e4	2023 Q4  2023-10-16..12-26	v3 no-M	3	oracle	856.59	50	881.7572	1268.9119999999998	864.2072000000001	69.48923171977255	102.03076299294891	644.17	-195.52	2625.58	660.4147301447478	4.0	1.88	469.0197872340425	-304.16	2490.54	96.80851063829788	3.1914893617021276	76.47748226950354	1015.4929411764705	159.35166666666666	36.17021276595745
f	e4	2023 Q4  2023-10-16..12-26	v3 no-M	5	close	856.59	50	-98.20040000000003	2054.7908	713.2675999999999	-4.779094786680961	-13.767679900222587	-299.71	-1559.3000000000002	2339.44	798.8083552541498	66.0	1.84	-53.36978260869566	-334.06	2460.54	22.82608695652174	73.91304347826086	128.19076086956522	326.9685714285715	-219.7678125	30.434782608695656
f	e4	2023 Q4  2023-10-16..12-26	v3 no-M	5	mirror@0.75	856.59	50	-20.108	2054.7908	1997.148	-0.9785911052356278	-1.006835747776329	-73.45	-730.1	734.5	365.6099505648062	54.0	4.8	-4.189166666666668	-327.56	708.34	35.833333333333336	1.25	10.416875000000001	88.2490909090909	-47.85631901840491	32.083333333333336
f	e4	2023 Q4  2023-10-16..12-26	v3 no-M	5	mirror@1.00	856.59	50	51.96799999999999	2054.7908	2051.874	2.529113912715591	2.532709123464696	75.9	-909.8	909.5999999999999	475.6133250278003	44.0	4.9	10.605714285714283	-327.56	994.64	34.69387755102041	0.40816326530612246	21.29972789115646	193.7025	-78.16848484848484	32.6530612244898
f	e4	2023 Q4  2023-10-16..12-26	v3 no-M	5	mirror@1.50	856.59	50	-17.228400000000004	2054.7908	1005.0916000000001	-0.8384503181540428	-1.7141124251759743	9.400000000000034	-1181.3	1157.08	497.42869578808984	50.0	2.64	-6.525909090909097	-325.46	969.64	37.878787878787875	15.909090909090908	48.36944444444444	369.61777777777775	-147.5797916666667	27.27272727272727
f	e4	2023 Q4  2023-10-16..12-26	v3 no-M	5	mirror@1.00+patience15	856.59	50	-34.06680000000001	2054.7908	1263.8011999999999	-1.6579206019415702	-2.695582184919591	-111.63000000000002	-847.3	1293.1200000000001	434.21321714770505	60.0	3.48	-9.789310344827589	-330.26	963.44	36.206896551724135	19.54022988505747	27.05689655172414	275.54434782608695	-112.33109375000001	26.436781609195403
f	e4	2023 Q4  2023-10-16..12-26	v3 no-M	5	mirror@1.00+ratchet	856.59	50	51.96799999999999	2054.7908	2051.874	2.529113912715591	2.532709123464696	75.9	-909.8	909.5999999999999	475.6133250278003	44.0	4.9	10.605714285714283	-327.56	994.64	34.69387755102041	0.40816326530612246	21.29972789115646	193.7025	-78.16848484848484	32.6530612244898
f	e4	2023 Q4  2023-10-16..12-26	v3 no-M	5	oracle	856.59	50	1144.8424	2054.7908	1075.2304000000001	55.71576434934398	106.47414730833502	1051.0	-195.52	2625.58	643.8216965171646	2.0	2.26	506.56743362831855	-304.16	2471.14	98.23008849557522	1.7699115044247788	88.98333333333333	969.4945454545453	211.36753623188403	38.93805309734513
f	e4	2023 Q4  2023-10-16..12-26	E/T/I only	3	close	856.59	50	-16.8372	1390.978	688.9748	-1.210457677979091	-2.443804911297191	-296.76	-940.18	2085.24	609.1691787345778	60.0	1.42	-11.857183098591552	-345.86	2085.24	30.985915492957744	67.6056338028169	151.57488262910798	346.03000000000003	-273.7258536585366	42.25352112676056
f	e4	2023 Q4  2023-10-16..12-26	E/T/I only	3	mirror@0.75	856.59	50	1.4072000000000038	1390.978	1373.5232	0.10116622980377861	0.10245185519982507	-74.18	-583.88	804.9200000000001	307.6721096689786	57.99999999999999	2.98	0.47221476510066285	-327.56	708.34	34.22818791946309	2.013422818791946	9.77102908277405	90.74000000000001	-55.4545652173913	38.25503355704698
f	e4	2023 Q4  2023-10-16..12-26	E/T/I only	3	mirror@1.00	856.59	50	94.4152	1390.978	1375.8832	6.787684636277497	6.862152252458639	74.52000000000001	-695.58	1030.02	425.4957748426652	48.0	2.98	31.682953020134228	-327.56	994.64	37.58389261744966	2.013422818791946	21.14697986577181	220.7873684210526	-85.47956521739131	38.25503355704698
f	e4	2023 Q4  2023-10-16..12-26	E/T/I only	3	mirror@1.50	856.59	50	89.33319999999998	1390.978	823.4852000000001	6.42233018782468	10.848185249716689	11.130000000000003	-616.52	1644.54	475.65167493215034	50.0	1.88	47.517659574468084	-318.86	1644.54	44.680851063829785	11.702127659574469	48.65939716312057	375.3988235294118	-138.2816666666667	36.17021276595745
f	e4	2023 Q4  2023-10-16..12-26	E/T/I only	3	mirror@1.00+patience15	856.59	50	112.83720000000001	1390.978	982.6691999999999	8.112076538953168	11.48272480708666	62.04999999999999	-940.18	1316.68	462.4852092079918	44.0	2.28	49.49	-330.26	973.74	44.73684210526316	14.912280701754385	26.607309941520466	328.22	-101.17486486486487	35.08771929824561
f	e4	2023 Q4  2023-10-16..12-26	E/T/I only	3	mirror@1.00+ratchet	856.59	50	94.4152	1390.978	1375.8832	6.787684636277497	6.862152252458639	74.52000000000001	-695.58	1030.02	425.4957748426652	48.0	2.98	31.682953020134228	-327.56	994.64	37.58389261744966	2.013422818791946	21.14697986577181	220.7873684210526	-85.47956521739131	38.25503355704698
f	e4	2023 Q4  2023-10-16..12-26	E/T/I only	3	oracle	856.59	50	1010.0632	1390.978	1005.6012	72.61532533224825	100.44371466541608	947.86	-195.52	2445.48	617.8372086348959	4.0	1.88	537.2676595744681	-329.36	2202.04	95.74468085106383	4.25531914893617	91.01241134751773	960.6577777777777	148.44	47.87234042553192
f	e4	2023 Q4  2023-10-16..12-26	E/T/I only	5	close	856.59	50	23.30919999999999	2133.5828	817.0391999999999	1.0924909968340573	2.8528863731385217	-265.78999999999996	-930.88	2667.04	751.6873967623509	60.0	1.68	13.874523809523819	-334.06	2667.04	30.952380952380953	66.66666666666666	147.88432539682537	436.499375	-246.2023076923077	38.095238095238095
f	e4	2023 Q4  2023-10-16..12-26	E/T/I only	5	mirror@0.75	856.59	50	-31.661199999999997	2133.5828	2079.6967999999997	-1.483945221155701	-1.5223949952704645	-46.150000000000006	-895.1	929.0600000000001	356.86397945233983	56.00000000000001	4.82	-6.5687136929460594	-327.56	708.34	33.60995850622407	1.6597510373443984	10.273997233748272	73.08500000000001	-46.14819875776397	33.19502074688796
f	e4	2023 Q4  2023-10-16..12-26	E/T/I only	5	mirror@1.00	856.59	50	23.02399999999998	2133.5828	2063.536	1.0791238099594718	1.1157547045459821	-32.81999999999999	-1080.0	829.7	450.79597719589293	52.0	4.8	4.796666666666666	-327.56	994.64	34.583333333333336	1.25	20.912916666666668	176.10835443037976	-79.26310559006211	32.916666666666664
f	e4	2023 Q4  2023-10-16..12-26	E/T/I only	5	mirror@1.50	856.59	50	48.307199999999995	2133.5828	1116.6632	2.2641352376856427	4.326031340515206	-1.0499999999999972	-925.88	1340.08	494.82352223409913	50.0	2.48	19.478709677419346	-323.86	1644.54	38.70967741935484	13.709677419354838	48.133602150537634	326.7790243902439	-132.3202409638554	33.064516129032256
f	e4	2023 Q4  2023-10-16..12-26	E/T/I only	5	mirror@1.00+patience15	856.59	50	62.75920000000002	2133.5828	1359.7851999999998	2.9414935291004416	4.61537601674147	-16.860000000000007	-783.28	1290.8200000000002	500.3479287849206	52.0	3.38	18.567810650887573	-327.56	973.74	40.23668639053255	13.017751479289942	26.55680473372781	304.9629166666667	-95.04347107438016	28.402366863905325
f	e4	2023 Q4  2023-10-16..12-26	E/T/I only	5	mirror@1.00+ratchet	856.59	50	23.02399999999998	2133.5828	2063.536	1.0791238099594718	1.1157547045459821	-32.81999999999999	-1080.0	829.7	450.79597719589293	52.0	4.8	4.796666666666666	-327.56	994.64	34.583333333333336	1.25	20.912916666666668	176.10835443037976	-79.26310559006211	32.916666666666664
f	e4	2023 Q4  2023-10-16..12-26	E/T/I only	5	oracle	856.59	50	1242.4272	2133.5828	1217.9852	58.2319654995344	102.00675673234781	1068.04	-195.52	3870.08	716.4151786528256	2.0	2.18	569.920733944954	-303.56	2694.84	98.1651376146789	1.834862385321101	91.53562691131498	1055.0920833333332	188.14655737704916	44.03669724770643
g	e5	2024 H1  2023-12-27..2024-06-27	v2	3	close	858.34	126	-88.30841269841271	1088.1961904761906	530.5765079365079	-8.115118714004069	-16.64386028734243	-298.36	-1151.08	1509.84	519.8830906817855	67.46031746031747	1.3968253968253967	-63.22079545454547	-435.26	1524.24	28.40909090909091	68.18181818181817	149.3870265151515	395.35666666666674	-235.18734375000003	27.27272727272727
g	e5	2024 H1  2023-12-27..2024-06-27	v2	3	mirror@0.75	858.34	126	-24.290000000000003	1088.1961904761906	1047.8838095238095	-2.2321342615039654	-2.3180050859873598	-41.730000000000004	-378.58000000000004	689.32	206.63993136978132	65.07936507936508	2.9285714285714284	-8.294146341463415	-310.56	591.34	33.06233062330624	0.8130081300813009	9.21178861788618	77.56857142857143	-39.34413284132842	26.558265582655828
g	e5	2024 H1  2023-12-27..2024-06-27	v2	3	mirror@1.00	858.34	126	-44.46571428571429	1088.1961904761906	1049.6176190476192	-4.086185439250276	-4.236372701714048	-82.92999999999999	-469.28	1081.82	253.42643079928422	60.317460317460316	2.9206349206349205	-15.224673913043477	-287.46	939.14	35.05434782608695	0.2717391304347826	16.359510869565216	106.96121212121214	-60.19271375464684	26.902173913043477
g	e5	2024 H1  2023-12-27..2024-06-27	v2	3	mirror@1.50	858.34	126	-63.46809523809524	1088.1961904761906	717.717619047619	-5.832412922739771	-8.843045447639243	-116.59	-803.1800000000001	1509.84	357.21617766009166	64.28571428571429	1.8888888888888888	-33.60075630252101	-409.96	1509.84	32.35294117647059	9.663865546218489	38.2421568627451	183.67333333333332	-122.31029585798818	28.991596638655466
g	e5	2024 H1  2023-12-27..2024-06-27	v2	3	mirror@1.00+patience15	858.34	126	-55.17873015873016	1088.1961904761906	776.7712698412699	-5.070660110892701	-7.103600802589636	-58.62	-885.6800000000001	832.5200000000001	292.3490420250949	56.34920634920635	2.1587301587301586	-25.560735294117652	-409.96	783.84	45.955882352941174	17.647058823529413	21.808517156862745	150.0850704225352	-87.60477611940297	26.10294117647059
g	e5	2024 H1  2023-12-27..2024-06-27	v2	3	mirror@1.00+ratchet	858.34	126	-44.46571428571429	1088.1961904761906	1049.6176190476192	-4.086185439250276	-4.236372701714048	-82.92999999999999	-469.28	1081.82	253.42643079928422	60.317460317460316	2.9206349206349205	-15.224673913043477	-287.46	939.14	35.05434782608695	0.2717391304347826	16.359510869565216	106.96121212121214	-60.19271375464684	26.902173913043477
g	e5	2024 H1  2023-12-27..2024-06-27	v2	3	oracle	858.34	126	693.4228571428571	1088.1961904761906	674.8053968253968	63.72222795959411	102.75893767374204	631.6600000000001	-162.42000000000002	2045.68	466.87695127975763	3.968253968253968	1.7222222222222223	402.6326267281106	-307.66	1780.94	95.85253456221197	4.147465437788019	83.44815668202766	917.29	167.7554362416107	31.336405529953915
g	e5	2024 H1  2023-12-27..2024-06-27	v2	5	close	858.34	126	-110.16492063492062	1847.6482539682538	633.8326984126984	-5.962440112630522	-17.3807569269944	-300.56	-1236.3400000000001	1598.74	606.1761921646346	64.28571428571429	1.7301587301587302	-63.67330275229359	-435.26	1598.74	27.522935779816514	67.88990825688074	143.53776758409785	410.06203389830506	-239.46188679245284	27.06422018348624
g	e5	2024 H1  2023-12-27..2024-06-27	v2	5	mirror@0.75	858.34	126	-34.37333333333332	1847.6482539682538	1734.686984126984	-1.8603829630184534	-1.9815294429405308	-84.34	-519.04	651.8000000000001	262.81773260461057	60.317460317460316	4.753968253968254	-7.230450751252085	-313.56	844.84	35.058430717863104	0.667779632721202	10.475765164162492	75.02187500000001	-37.20851936218679	26.71118530884808
g	e5	2024 H1  2023-12-27..2024-06-27	v2	5	mirror@1.00	858.34	126	-73.33222222222221	1847.6482539682538	1756.2931746031745	-3.968949288086855	-4.1753975522219555	-144.0	-725.9	1267.9999999999998	341.4692873774241	61.904761904761905	4.76984126984127	-15.374143094841932	-318.26	1230.84	34.775374376039935	0.6655574043261231	18.195091514143094	103.79617283950617	-59.35043280182233	26.955074875207984
g	e5	2024 H1  2023-12-27..2024-06-27	v2	5	mirror@1.50	858.34	126	-96.4136507936508	1847.6482539682538	1002.2855555555556	-5.218182118083357	-9.619379453214787	-152.45000000000002	-1050.3	1509.84	391.4486952590404	65.87301587301587	2.634920634920635	-36.59072289156627	-409.96	1509.84	32.22891566265061	11.74698795180723	41.25451807228915	193.5931914893617	-127.50369747899158	28.313253012048197
