# ROUND-2 SEALED BLIND LEDGER 20240426 (E6R2-BLIND-D3) — hand channel ONLY (R2-9: the rubric never seats)
# every TAKE carries a decision_journal entry written BEFORE the call and a RIBBON_ACCESS row for the window it read
ep	asset	sec	side	call	p	src	compl	why
NKD-20240426-L-E80	NKD	15:33	L	SKIP	0.000	-	-	-
HG-20240426-L-E62	HG	15:33	L	SKIP	0.070	HAND	-	phase flow flipped +356 and buyers aggress 2.4:1 over 120s, but only TWO trades in the last 30 seconds and makers relocating size 2% away on both sides — the buying was over before the decision second.
SI-20240426-L-E46	SI	15:39	L	SKIP	0.000	-	-	-
NKD-20240426-L-E81	NKD	15:40	L	SKIP	0.000	-	-	-
SI-20240426-S-E56	SI	15:41	S	TAKE	0.130	HAND	-	NY short. The only episode of the block passing participation AND capacity together: 232 trades/60s with sellers aggressing 2.1:1 (312 vs 149), unspent $1528 with 7.3h of phase left, price at the BOTTOM of the phase volume distribution (10,314 of 10,448 lots above the mid) with a virgin level 25c away. Against: the final 1.5s are balanced and cov is 46%.
HG-20240426-S-E60	HG	15:41	S	SKIP	0.000	-	-	-
NKD-20240426-S-E72	NKD	15:42	S	SKIP	0.000	-	-	-
SI-20240426-L-E47	SI	15:45	L	SKIP	0.000	-	-	-
NKD-20240426-L-E82	NKD	15:46	L	SKIP	0.000	-	-	-
SI-20240426-S-E57	SI	15:47	S	SKIP	0.000	-	-	-
HG-20240426-S-E61	HG	15:47	S	SKIP	0.000	-	-	-
HG-20240426-L-E63	HG	15:49	L	SKIP	0.000	-	-	-
SI-20240426-L-E48	SI	15:50	L	SKIP	0.000	-	-	-
HG-20240426-L-E64	HG	15:51	L	SKIP	0.000	-	-	-
SI-20240426-S-E58	SI	15:54	S	SKIP	0.000	-	-	-
HG-20240426-S-E62	HG	15:54	S	SKIP	0.000	-	-	-
HG-20240426-L-E65	HG	15:56	L	SKIP	0.000	-	-	-
HG-20240426-S-E63	HG	15:56	S	SKIP	0.000	-	-	-
SI-20240426-S-E59	SI	15:57	S	SKIP	0.000	-	-	-
SI-20240426-L-E49	SI	15:58	L	SKIP	0.000	-	-	-
HG-20240426-L-E66	HG	15:59	L	SKIP	0.000	-	-	-
NKD-20240426-S-E73	NKD	16:00	S	SKIP	0.000	-	-	-
HG-20240426-L-E67	HG	16:00	L	SKIP	0.000	-	-	-
HG-20240426-L-E68	HG	16:03	L	SKIP	0.000	-	-	-
NKD-20240426-L-E83	NKD	16:03	L	SKIP	0.000	-	-	-
NKD-20240426-S-E74	NKD	16:06	S	SKIP	0.000	-	-	-
HG-20240426-S-E64	HG	16:06	S	SKIP	0.000	-	-	-
SI-20240426-S-E60	SI	16:06	S	SKIP	0.000	-	-	-
SI-20240426-L-E50	SI	16:07	L	SKIP	0.000	-	-	-
HG-20240426-S-E65	HG	16:13	S	SKIP	0.000	-	-	-
SI-20240426-L-E51	SI	16:15	L	SKIP	0.000	-	-	-
SI-20240426-S-E61	SI	16:17	S	SKIP	0.000	-	-	-
NKD-20240426-S-E75	NKD	16:17	S	SKIP	0.000	-	-	-
SI-20240426-L-E52	SI	16:22	L	SKIP	0.000	-	-	-
NKD-20240426-S-E76	NKD	16:22	S	SKIP	0.000	-	-	-
HG-20240426-S-E66	HG	16:23	S	SKIP	0.000	-	-	-
SI-20240426-S-E62	SI	16:25	S	SKIP	0.000	-	-	-
NKD-20240426-L-E84	NKD	16:26	L	SKIP	0.000	-	-	-
HG-20240426-S-E67	HG	16:27	S	SKIP	0.000	-	-	-
NKD-20240426-S-E77	NKD	16:29	S	SKIP	0.000	-	-	-
NKD-20240426-L-E85	NKD	16:34	L	SKIP	0.000	-	-	-
SI-20240426-L-E53	SI	16:35	L	SKIP	0.000	-	-	-
HG-20240426-L-E69	HG	16:37	L	SKIP	0.000	-	-	-
NKD-20240426-L-E86	NKD	16:37	L	SKIP	0.000	-	-	-
SI-20240426-S-E63	SI	16:38	S	SKIP	0.000	-	-	-
HG-20240426-S-E68	HG	16:38	S	SKIP	0.000	-	-	-
NKD-20240426-S-E78	NKD	16:41	S	SKIP	0.000	-	-	-
HG-20240426-L-E70	HG	16:42	L	SKIP	0.000	-	-	-
HG-20240426-S-E69	HG	16:42	S	SKIP	0.000	-	-	-
SI-20240426-L-E54	SI	16:43	L	SKIP	0.000	-	-	-
SI-20240426-S-E64	SI	16:44	S	SKIP	0.000	-	-	-
NKD-20240426-L-E87	NKD	16:44	L	SKIP	0.000	-	-	-
HG-20240426-L-E71	HG	16:45	L	SKIP	0.000	-	-	-
SI-20240426-S-E65	SI	16:46	S	SKIP	0.000	-	-	-
NKD-20240426-S-E79	NKD	16:48	S	SKIP	0.000	-	-	-
NKD-20240426-L-E88	NKD	16:49	L	SKIP	0.000	-	-	-
HG-20240426-L-E72	HG	16:49	L	SKIP	0.000	-	-	-
HG-20240426-S-E70	HG	16:51	S	SKIP	0.000	-	-	-
SI-20240426-S-E66	SI	16:52	S	SKIP	0.000	-	-	-
NKD-20240426-S-E80	NKD	16:52	S	SKIP	0.000	-	-	-
HG-20240426-L-E73	HG	16:54	L	SKIP	0.000	-	-	-
SI-20240426-L-E55	SI	16:54	L	SKIP	0.000	-	-	-
SI-20240426-S-E67	SI	16:56	S	SKIP	0.000	-	-	-
HG-20240426-S-E71	HG	16:56	S	SKIP	0.000	-	-	-
NKD-20240426-L-E89	NKD	16:56	L	SKIP	0.000	-	-	-
SI-20240426-S-E68	SI	17:01	S	SKIP	0.000	-	-	-
HG-20240426-S-E72	HG	17:03	S	SKIP	0.000	-	-	-
HG-20240426-L-E74	HG	17:03	L	SKIP	0.000	-	-	-
NKD-20240426-L-E90	NKD	17:04	L	SKIP	0.000	-	-	-
SI-20240426-L-E56	SI	17:06	L	SKIP	0.000	-	-	-
SI-20240426-S-E69	SI	17:08	S	SKIP	0.000	-	-	-
NKD-20240426-S-E81	NKD	17:08	S	SKIP	0.000	-	-	-
HG-20240426-L-E75	HG	17:08	L	SKIP	0.000	-	-	-
HG-20240426-S-E73	HG	17:08	S	SKIP	0.000	-	-	-
HG-20240426-S-E74	HG	17:11	S	SKIP	0.000	-	-	-
NKD-20240426-S-E82	NKD	17:11	S	SKIP	0.000	-	-	-
HG-20240426-S-E75	HG	17:14	S	SKIP	0.000	-	-	-
SI-20240426-S-E70	SI	17:14	S	SKIP	0.000	-	-	-
SI-20240426-L-E57	SI	17:16	L	SKIP	0.000	-	-	-
HG-20240426-L-E76	HG	17:17	L	SKIP	0.000	-	-	-
NKD-20240426-L-E91	NKD	17:17	L	SKIP	0.000	-	-	-
SI-20240426-S-E71	SI	17:18	S	SKIP	0.000	-	-	-
HG-20240426-S-E76	HG	17:19	S	SKIP	0.000	-	-	-
NKD-20240426-L-E92	NKD	17:21	L	SKIP	0.000	-	-	-
HG-20240426-L-E77	HG	17:24	L	SKIP	0.000	-	-	-
SI-20240426-L-E58	SI	17:24	L	SKIP	0.000	-	-	-
NKD-20240426-L-E93	NKD	17:25	L	SKIP	0.000	-	-	-
HG-20240426-L-E78	HG	17:28	L	SKIP	0.000	-	-	-
NKD-20240426-L-E94	NKD	17:28	L	SKIP	0.000	-	-	-
SI-20240426-L-E59	SI	17:29	L	SKIP	0.000	-	-	-
HG-20240426-S-E77	HG	17:36	S	SKIP	0.000	-	-	-
SI-20240426-S-E72	SI	17:38	S	SKIP	0.000	-	-	-
SI-20240426-L-E60	SI	17:39	L	SKIP	0.000	-	-	-
HG-20240426-L-E79	HG	17:39	L	SKIP	0.000	-	-	-
HG-20240426-S-E78	HG	17:47	S	SKIP	0.000	-	-	-
HG-20240426-S-E79	HG	17:53	S	SKIP	0.000	-	-	-
SI-20240426-S-E73	SI	17:53	S	SKIP	0.000	-	-	-
HG-20240426-L-E80	HG	17:59	L	SKIP	0.000	-	-	-
HG-20240426-S-E80	HG	18:00	S	SKIP	0.000	-	-	-
NKD-20240426-S-E83	NKD	18:02	S	SKIP	0.000	-	-	-
NKD-20240426-L-E95	NKD	18:04	L	SKIP	0.000	-	-	-
SI-20240426-S-E74	SI	18:04	S	SKIP	0.000	-	-	-
HG-20240426-L-E81	HG	18:05	L	SKIP	0.000	-	-	-
SI-20240426-L-E61	SI	18:09	L	SKIP	0.000	-	-	-
HG-20240426-L-E82	HG	18:12	L	SKIP	0.000	-	-	-
SI-20240426-S-E75	SI	18:23	S	SKIP	0.000	-	-	-
SI-20240426-S-E76	SI	18:28	S	SKIP	0.000	-	-	-
HG-20240426-S-E81	HG	18:29	S	SKIP	0.000	-	-	-
HG-20240426-S-E82	HG	18:32	S	SKIP	0.000	-	-	-
SI-20240426-S-E77	SI	18:37	S	SKIP	0.000	-	-	-
SI-20240426-L-E62	SI	18:40	L	SKIP	0.000	-	-	-
HG-20240426-L-E83	HG	18:41	L	SKIP	0.000	-	-	-
HG-20240426-L-E84	HG	18:43	L	SKIP	0.000	-	-	-
HG-20240426-S-E83	HG	18:45	S	SKIP	0.000	-	-	-
SI-20240426-S-E78	SI	18:45	S	SKIP	0.000	-	-	-
SI-20240426-L-E63	SI	18:56	L	SKIP	0.000	-	-	-
HG-20240426-L-E85	HG	19:01	L	SKIP	0.000	-	-	-
SI-20240426-S-E79	SI	19:03	S	SKIP	0.000	-	-	-
SI-20240426-L-E64	SI	19:09	L	SKIP	0.000	-	-	-
NKD-20240426-S-E84	NKD	19:11	S	SKIP	0.000	-	-	-
HG-20240426-L-E86	HG	19:16	L	SKIP	0.000	-	-	-
NKD-20240426-L-E96	NKD	19:17	L	SKIP	0.000	-	-	-
SI-20240426-L-E65	SI	19:17	L	SKIP	0.000	-	-	-
HG-20240426-S-E84	HG	19:21	S	SKIP	0.000	-	-	-
SI-20240426-S-E80	SI	19:23	S	SKIP	0.000	-	-	-
SI-20240426-L-E66	SI	19:37	L	SKIP	0.000	-	-	-
NKD-20240426-S-E85	NKD	19:43	S	SKIP	0.000	-	-	-
HG-20240426-L-E87	HG	19:44	L	SKIP	0.000	-	-	-
NKD-20240426-L-E97	NKD	19:48	L	SKIP	0.000	-	-	-
SI-20240426-L-E67	SI	19:50	L	SKIP	0.000	-	-	-
HG-20240426-S-E85	HG	19:51	S	SKIP	0.000	-	-	-
SI-20240426-S-E81	SI	19:58	S	SKIP	0.000	-	-	-
HG-20240426-S-E86	HG	20:00	S	SKIP	0.000	-	-	-
NKD-20240426-S-E86	NKD	20:06	S	SKIP	0.000	-	-	-
SI-20240426-L-E68	SI	20:12	L	SKIP	0.000	-	-	-
SI-20240426-S-E82	SI	20:35	S	SKIP	0.000	-	-	-
NKD-20240426-L-E98	NKD	20:38	L	SKIP	0.000	-	-	-
HG-20240426-L-E88	HG	20:39	L	SKIP	0.000	-	-	-
SI-20240426-S-E83	SI	20:39	S	SKIP	0.000	-	-	-
HG-20240426-L-E89	HG	20:47	L	SKIP	0.000	-	-	-
SI-20240426-L-E69	SI	20:51	L	SKIP	0.000	-	-	-
SI-20240426-S-E84	SI	21:02	S	SKIP	0.000	-	-	-
NKD-20240426-S-E87	NKD	21:05	S	SKIP	0.000	-	-	-
SI-20240426-S-E85	SI	21:14	S	SKIP	0.000	-	-	-
SI-20240426-S-E86	SI	21:23	S	SKIP	0.000	-	-	-
SI-20240426-L-E70	SI	21:30	L	SKIP	0.000	-	-	-
HG-20240426-S-E87	HG	21:30	S	SKIP	0.000	-	-	-
SI-20240426-S-E87	SI	21:34	S	SKIP	0.000	-	-	-
NKD-20240426-S-E88	NKD	21:46	S	SKIP	0.000	-	-	-
SI-20240426-L-E71	SI	21:55	L	SKIP	0.000	-	-	-
NKD-20240426-L-E99	NKD	22:00	L	SKIP	0.000	-	-	-
NKD-20240426-L-E100	NKD	22:35	L	SKIP	0.000	-	-	-
HG-20240426-L-E90	HG	22:38	L	SKIP	0.000	-	-	-
SI-20240426-S-E88	SI	22:42	S	SKIP	0.000	-	-	-
NKD-20240426-S-E89	NKD	22:54	S	SKIP	0.000	-	-	-
NKD-20240426-S-E90	NKD	22:57	S	SKIP	0.000	-	-	-
