# ROUND-2 SEALED BLIND LEDGER 20240425 (E6R2-BLIND-D2) — hand channel ONLY (R2-9: the rubric never seats)
# every TAKE carries a decision_journal entry written BEFORE the call and a RIBBON_ACCESS row for the window it read
ep	asset	sec	side	call	p	src	compl	why
NKD-20240425-S-E71	NKD	15:22	S	SKIP	0.000	-	-	-
NKD-20240425-L-E69	NKD	15:23	L	SKIP	0.000	-	-	-
HG-20240425-S-E60	HG	15:25	S	SKIP	0.000	-	-	-
HG-20240425-L-E71	HG	15:26	L	SKIP	0.000	-	-	-
NKD-20240425-S-E72	NKD	15:27	S	SKIP	0.000	-	-	-
SI-20240425-S-E50	SI	15:27	S	SKIP	0.000	-	-	-
SI-20240425-L-E48	SI	15:30	L	SKIP	0.000	-	-	-
NKD-20240425-L-E70	NKD	15:30	L	SKIP	0.000	-	-	-
HG-20240425-S-E61	HG	15:31	S	SKIP	0.000	-	-	-
NKD-20240425-S-E73	NKD	15:32	S	SKIP	0.000	-	-	-
HG-20240425-L-E72	HG	15:37	L	SKIP	0.000	-	-	-
NKD-20240425-L-E71	NKD	15:37	L	SKIP	0.000	-	-	-
SI-20240425-S-E51	SI	15:37	S	SKIP	0.000	-	-	-
NKD-20240425-S-E74	NKD	15:38	S	SKIP	0.000	-	-	-
HG-20240425-S-E62	HG	15:39	S	SKIP	0.000	-	-	-
HG-20240425-L-E73	HG	15:39	L	SKIP	0.000	-	-	-
SI-20240425-S-E52	SI	15:42	S	SKIP	0.000	-	-	-
SI-20240425-L-E49	SI	15:42	L	SKIP	0.000	-	-	-
HG-20240425-L-E74	HG	15:43	L	SKIP	0.000	-	-	-
NKD-20240425-L-E72	NKD	15:44	L	SKIP	0.000	-	-	-
SI-20240425-S-E53	SI	15:47	S	SKIP	0.000	-	-	-
NKD-20240425-L-E73	NKD	15:47	L	SKIP	0.000	-	-	-
HG-20240425-S-E63	HG	15:48	S	SKIP	0.000	-	-	-
NKD-20240425-S-E75	NKD	15:49	S	SKIP	0.000	-	-	-
NKD-20240425-L-E74	NKD	15:52	L	SKIP	0.000	-	-	-
HG-20240425-S-E64	HG	15:53	S	SKIP	0.000	-	-	-
SI-20240425-S-E54	SI	15:56	S	SKIP	0.000	-	-	-
HG-20240425-L-E75	HG	15:58	L	SKIP	0.000	-	-	-
SI-20240425-L-E50	SI	15:59	L	SKIP	0.000	-	-	-
NKD-20240425-L-E75	NKD	15:59	L	SKIP	0.000	-	-	-
HG-20240425-S-E65	HG	16:00	S	SKIP	0.000	-	-	-
SI-20240425-S-E55	SI	16:00	S	SKIP	0.000	-	-	-
NKD-20240425-S-E76	NKD	16:01	S	SKIP	0.000	-	-	-
HG-20240425-L-E76	HG	16:02	L	SKIP	0.000	-	-	-
HG-20240425-L-E77	HG	16:04	L	SKIP	0.000	-	-	-
NKD-20240425-L-E76	NKD	16:04	L	SKIP	0.000	-	-	-
HG-20240425-S-E66	HG	16:05	S	SKIP	0.000	-	-	-
NKD-20240425-S-E77	NKD	16:12	S	SKIP	0.000	-	-	-
SI-20240425-L-E51	SI	16:12	L	SKIP	0.000	-	-	-
NKD-20240425-L-E77	NKD	16:12	L	SKIP	0.000	-	-	-
HG-20240425-L-E78	HG	16:14	L	SKIP	0.000	-	-	-
HG-20240425-S-E67	HG	16:18	S	SKIP	0.000	-	-	-
SI-20240425-S-E56	SI	16:18	S	SKIP	0.000	-	-	-
SI-20240425-L-E52	SI	16:20	L	SKIP	0.000	-	-	-
HG-20240425-S-E68	HG	16:22	S	SKIP	0.000	-	-	-
NKD-20240425-S-E78	NKD	16:22	S	SKIP	0.000	-	-	-
NKD-20240425-L-E78	NKD	16:23	L	SKIP	0.000	-	-	-
SI-20240425-S-E57	SI	16:24	S	SKIP	0.000	-	-	-
HG-20240425-L-E79	HG	16:25	L	SKIP	0.000	-	-	-
SI-20240425-L-E53	SI	16:26	L	SKIP	0.000	-	-	-
SI-20240425-S-E58	SI	16:30	S	SKIP	0.000	-	-	-
NKD-20240425-S-E79	NKD	16:32	S	SKIP	0.000	-	-	-
HG-20240425-S-E69	HG	16:32	S	SKIP	0.000	-	-	-
NKD-20240425-L-E79	NKD	16:33	L	SKIP	0.000	-	-	-
HG-20240425-L-E80	HG	16:33	L	SKIP	0.000	-	-	-
SI-20240425-L-E54	SI	16:33	L	SKIP	0.000	-	-	-
NKD-20240425-S-E80	NKD	16:35	S	SKIP	0.000	-	-	-
NKD-20240425-L-E80	NKD	16:37	L	SKIP	0.000	-	-	-
SI-20240425-S-E59	SI	16:38	S	SKIP	0.000	-	-	-
HG-20240425-S-E70	HG	16:39	S	SKIP	0.000	-	-	-
SI-20240425-L-E55	SI	16:40	L	SKIP	0.000	-	-	-
HG-20240425-L-E81	HG	16:40	L	SKIP	0.000	-	-	-
NKD-20240425-S-E81	NKD	16:43	S	SKIP	0.000	-	-	-
SI-20240425-S-E60	SI	16:43	S	SKIP	0.000	-	-	-
HG-20240425-S-E71	HG	16:44	S	SKIP	0.000	-	-	-
NKD-20240425-L-E81	NKD	16:45	L	SKIP	0.000	-	-	-
HG-20240425-L-E82	HG	16:46	L	SKIP	0.000	-	-	-
SI-20240425-L-E56	SI	16:46	L	SKIP	0.000	-	-	-
NKD-20240425-S-E82	NKD	16:47	S	SKIP	0.000	-	-	-
SI-20240425-S-E61	SI	16:49	S	SKIP	0.000	-	-	-
NKD-20240425-L-E82	NKD	16:49	L	SKIP	0.000	-	-	-
NKD-20240425-S-E83	NKD	16:51	S	SKIP	0.000	-	-	-
HG-20240425-S-E72	HG	16:51	S	SKIP	0.000	-	-	-
SI-20240425-S-E62	SI	16:53	S	SKIP	0.000	-	-	-
HG-20240425-S-E73	HG	16:53	S	SKIP	0.000	-	-	-
NKD-20240425-S-E84	NKD	16:55	S	SKIP	0.000	-	-	-
SI-20240425-L-E57	SI	16:56	L	SKIP	0.000	-	-	-
HG-20240425-L-E83	HG	16:57	L	SKIP	0.000	-	-	-
HG-20240425-S-E74	HG	16:58	S	SKIP	0.000	-	-	-
HG-20240425-L-E84	HG	17:00	L	SKIP	0.000	-	-	-
NKD-20240425-L-E83	NKD	17:00	L	SKIP	0.000	-	-	-
SI-20240425-S-E63	SI	17:01	S	SKIP	0.000	-	-	-
HG-20240425-S-E75	HG	17:02	S	SKIP	0.000	-	-	-
HG-20240425-L-E85	HG	17:02	L	SKIP	0.000	-	-	-
HG-20240425-S-E76	HG	17:07	S	SKIP	0.000	-	-	-
NKD-20240425-S-E85	NKD	17:07	S	SKIP	0.000	-	-	-
NKD-20240425-L-E84	NKD	17:09	L	SKIP	0.000	-	-	-
NKD-20240425-S-E86	NKD	17:11	S	SKIP	0.000	-	-	-
HG-20240425-L-E86	HG	17:12	L	SKIP	0.000	-	-	-
SI-20240425-L-E58	SI	17:12	L	SKIP	0.000	-	-	-
SI-20240425-S-E64	SI	17:13	S	SKIP	0.000	-	-	-
SI-20240425-S-E65	SI	17:16	S	SKIP	0.000	-	-	-
NKD-20240425-S-E87	NKD	17:16	S	SKIP	0.000	-	-	-
NKD-20240425-L-E85	NKD	17:17	L	SKIP	0.000	-	-	-
HG-20240425-S-E77	HG	17:18	S	SKIP	0.000	-	-	-
SI-20240425-L-E59	SI	17:20	L	SKIP	0.000	-	-	-
NKD-20240425-L-E86	NKD	17:22	L	SKIP	0.000	-	-	-
SI-20240425-S-E66	SI	17:22	S	SKIP	0.000	-	-	-
HG-20240425-L-E87	HG	17:25	L	SKIP	0.000	-	-	-
NKD-20240425-L-E87	NKD	17:25	L	SKIP	0.000	-	-	-
SI-20240425-L-E60	SI	17:25	L	SKIP	0.000	-	-	-
NKD-20240425-S-E88	NKD	17:27	S	SKIP	0.000	-	-	-
SI-20240425-S-E67	SI	17:27	S	SKIP	0.000	-	-	-
NKD-20240425-L-E88	NKD	17:28	L	SKIP	0.000	-	-	-
HG-20240425-L-E88	HG	17:30	L	SKIP	0.000	-	-	-
NKD-20240425-S-E89	NKD	17:33	S	SKIP	0.000	-	-	-
SI-20240425-L-E61	SI	17:34	L	SKIP	0.000	-	-	-
HG-20240425-L-E89	HG	17:34	L	SKIP	0.000	-	-	-
SI-20240425-S-E68	SI	17:35	S	SKIP	0.000	-	-	-
HG-20240425-S-E78	HG	17:35	S	SKIP	0.000	-	-	-
NKD-20240425-L-E89	NKD	17:36	L	SKIP	0.000	-	-	-
HG-20240425-L-E90	HG	17:37	L	SKIP	0.000	-	-	-
SI-20240425-L-E62	SI	17:37	L	SKIP	0.000	-	-	-
HG-20240425-S-E79	HG	17:41	S	SKIP	0.000	-	-	-
SI-20240425-S-E69	SI	17:43	S	SKIP	0.000	-	-	-
HG-20240425-S-E80	HG	17:46	S	SKIP	0.000	-	-	-
NKD-20240425-S-E90	NKD	17:47	S	SKIP	0.000	-	-	-
HG-20240425-L-E91	HG	17:48	L	SKIP	0.000	-	-	-
NKD-20240425-S-E91	NKD	17:50	S	SKIP	0.000	-	-	-
SI-20240425-L-E63	SI	17:52	L	SKIP	0.000	-	-	-
HG-20240425-L-E92	HG	17:52	L	SKIP	0.000	-	-	-
NKD-20240425-L-E90	NKD	17:53	L	SKIP	0.000	-	-	-
NKD-20240425-S-E92	NKD	17:54	S	SKIP	0.000	-	-	-
HG-20240425-S-E81	HG	17:55	S	SKIP	0.000	-	-	-
SI-20240425-L-E64	SI	17:58	L	SKIP	0.000	-	-	-
HG-20240425-L-E93	HG	18:02	L	SKIP	0.000	-	-	-
NKD-20240425-S-E93	NKD	18:03	S	SKIP	0.000	-	-	-
HG-20240425-S-E82	HG	18:08	S	SKIP	0.000	-	-	-
HG-20240425-L-E94	HG	18:10	L	SKIP	0.000	-	-	-
SI-20240425-L-E65	SI	18:10	L	SKIP	0.000	-	-	-
NKD-20240425-L-E91	NKD	18:10	L	SKIP	0.000	-	-	-
HG-20240425-L-E95	HG	18:12	L	SKIP	0.000	-	-	-
NKD-20240425-S-E94	NKD	18:12	S	SKIP	0.000	-	-	-
HG-20240425-S-E83	HG	18:13	S	SKIP	0.000	-	-	-
NKD-20240425-L-E92	NKD	18:13	L	SKIP	0.000	-	-	-
SI-20240425-L-E66	SI	18:14	L	SKIP	0.000	-	-	-
HG-20240425-S-E84	HG	18:16	S	SKIP	0.000	-	-	-
NKD-20240425-L-E93	NKD	18:17	L	SKIP	0.000	-	-	-
SI-20240425-S-E70	SI	18:19	S	SKIP	0.000	-	-	-
HG-20240425-L-E96	HG	18:21	L	SKIP	0.000	-	-	-
SI-20240425-S-E71	SI	18:22	S	SKIP	0.000	-	-	-
NKD-20240425-S-E95	NKD	18:25	S	SKIP	0.000	-	-	-
NKD-20240425-L-E94	NKD	18:26	L	SKIP	0.000	-	-	-
HG-20240425-L-E97	HG	18:26	L	SKIP	0.000	-	-	-
SI-20240425-L-E67	SI	18:28	L	SKIP	0.000	-	-	-
NKD-20240425-S-E96	NKD	18:29	S	SKIP	0.000	-	-	-
HG-20240425-S-E85	HG	18:33	S	SKIP	0.000	-	-	-
SI-20240425-S-E72	SI	18:34	S	SKIP	0.000	-	-	-
NKD-20240425-L-E95	NKD	18:35	L	SKIP	0.000	-	-	-
HG-20240425-L-E98	HG	18:38	L	SKIP	0.000	-	-	-
SI-20240425-L-E68	SI	18:38	L	SKIP	0.000	-	-	-
NKD-20240425-L-E96	NKD	18:39	L	SKIP	0.000	-	-	-
NKD-20240425-S-E97	NKD	18:40	S	SKIP	0.000	-	-	-
HG-20240425-S-E86	HG	18:42	S	SKIP	0.000	-	-	-
HG-20240425-L-E99	HG	18:44	L	SKIP	0.000	-	-	-
SI-20240425-L-E69	SI	18:44	L	SKIP	0.000	-	-	-
NKD-20240425-L-E97	NKD	18:45	L	SKIP	0.000	-	-	-
HG-20240425-L-E100	HG	18:46	L	SKIP	0.000	-	-	-
NKD-20240425-S-E98	NKD	18:52	S	SKIP	0.000	-	-	-
NKD-20240425-L-E98	NKD	18:56	L	SKIP	0.000	-	-	-
HG-20240425-S-E87	HG	18:58	S	SKIP	0.000	-	-	-
SI-20240425-S-E73	SI	19:00	S	SKIP	0.000	-	-	-
NKD-20240425-S-E99	NKD	19:00	S	SKIP	0.000	-	-	-
HG-20240425-L-E101	HG	19:01	L	SKIP	0.000	-	-	-
SI-20240425-L-E70	SI	19:02	L	SKIP	0.000	-	-	-
NKD-20240425-L-E99	NKD	19:04	L	SKIP	0.000	-	-	-
SI-20240425-S-E74	SI	19:05	S	SKIP	0.000	-	-	-
HG-20240425-S-E88	HG	19:06	S	SKIP	0.000	-	-	-
NKD-20240425-S-E100	NKD	19:07	S	SKIP	0.000	-	-	-
SI-20240425-L-E71	SI	19:08	L	SKIP	0.000	-	-	-
HG-20240425-S-E89	HG	19:10	S	SKIP	0.000	-	-	-
SI-20240425-S-E75	SI	19:12	S	SKIP	0.000	-	-	-
HG-20240425-S-E90	HG	19:13	S	SKIP	0.000	-	-	-
NKD-20240425-S-E101	NKD	19:13	S	SKIP	0.000	-	-	-
NKD-20240425-L-E100	NKD	19:14	L	SKIP	0.000	-	-	-
NKD-20240425-S-E102	NKD	19:16	S	SKIP	0.000	-	-	-
HG-20240425-L-E102	HG	19:17	L	SKIP	0.000	-	-	-
SI-20240425-L-E72	SI	19:17	L	SKIP	0.000	-	-	-
NKD-20240425-S-E103	NKD	19:24	S	SKIP	0.000	-	-	-
HG-20240425-L-E103	HG	19:25	L	SKIP	0.000	-	-	-
NKD-20240425-L-E101	NKD	19:27	L	SKIP	0.000	-	-	-
NKD-20240425-L-E102	NKD	19:32	L	SKIP	0.000	-	-	-
NKD-20240425-L-E103	NKD	19:37	L	SKIP	0.000	-	-	-
NKD-20240425-S-E104	NKD	19:44	S	SKIP	0.000	-	-	-
NKD-20240425-L-E104	NKD	19:48	L	SKIP	0.000	-	-	-
HG-20240425-S-E91	HG	19:52	S	SKIP	0.000	-	-	-
HG-20240425-L-E104	HG	19:56	L	SKIP	0.000	-	-	-
HG-20240425-S-E92	HG	20:04	S	SKIP	0.000	-	-	-
NKD-20240425-S-E105	NKD	20:04	S	SKIP	0.000	-	-	-
HG-20240425-S-E93	HG	20:07	S	SKIP	0.000	-	-	-
NKD-20240425-L-E105	NKD	20:09	L	SKIP	0.000	-	-	-
SI-20240425-L-E73	SI	20:09	L	SKIP	0.000	-	-	-
HG-20240425-L-E105	HG	20:10	L	SKIP	0.000	-	-	-
NKD-20240425-S-E106	NKD	20:12	S	SKIP	0.000	-	-	-
NKD-20240425-L-E106	NKD	20:15	L	SKIP	0.000	-	-	-
SI-20240425-S-E76	SI	20:16	S	SKIP	0.000	-	-	-
SI-20240425-L-E74	SI	20:24	L	SKIP	0.000	-	-	-
NKD-20240425-S-E107	NKD	20:25	S	SKIP	0.000	-	-	-
SI-20240425-S-E77	SI	20:30	S	SKIP	0.000	-	-	-
HG-20240425-S-E94	HG	20:30	S	SKIP	0.000	-	-	-
NKD-20240425-S-E108	NKD	20:30	S	SKIP	0.000	-	-	-
NKD-20240425-L-E107	NKD	20:32	L	SKIP	0.000	-	-	-
NKD-20240425-S-E109	NKD	20:35	S	SKIP	0.000	-	-	-
HG-20240425-S-E95	HG	20:36	S	SKIP	0.000	-	-	-
NKD-20240425-L-E108	NKD	20:41	L	SKIP	0.000	-	-	-
NKD-20240425-S-E110	NKD	20:42	S	SKIP	0.000	-	-	-
HG-20240425-S-E96	HG	20:42	S	SKIP	0.000	-	-	-
SI-20240425-L-E75	SI	20:44	L	SKIP	0.000	-	-	-
NKD-20240425-L-E109	NKD	20:52	L	SKIP	0.000	-	-	-
NKD-20240425-S-E111	NKD	20:54	S	SKIP	0.000	-	-	-
HG-20240425-L-E106	HG	20:55	L	SKIP	0.000	-	-	-
HG-20240425-L-E107	HG	20:58	L	SKIP	0.000	-	-	-
NKD-20240425-L-E110	NKD	20:58	L	SKIP	0.000	-	-	-
SI-20240425-L-E76	SI	20:58	L	SKIP	0.000	-	-	-
HG-20240425-L-E108	HG	21:01	L	SKIP	0.000	-	-	-
NKD-20240425-L-E111	NKD	21:04	L	SKIP	0.000	-	-	-
NKD-20240425-S-E112	NKD	21:27	S	SKIP	0.000	-	-	-
NKD-20240425-L-E112	NKD	21:31	L	SKIP	0.000	-	-	-
NKD-20240425-S-E113	NKD	21:34	S	SKIP	0.000	-	-	-
NKD-20240425-S-E114	NKD	21:42	S	SKIP	0.000	-	-	-
NKD-20240425-L-E113	NKD	21:45	L	SKIP	0.000	-	-	-
HG-20240425-S-E97	HG	21:46	S	SKIP	0.000	-	-	-
NKD-20240425-S-E115	NKD	21:47	S	SKIP	0.000	-	-	-
SI-20240425-S-E78	SI	21:48	S	SKIP	0.000	-	-	-
HG-20240425-S-E98	HG	21:50	S	SKIP	0.000	-	-	-
SI-20240425-S-E79	SI	21:54	S	SKIP	0.000	-	-	-
NKD-20240425-L-E114	NKD	21:59	L	SKIP	0.000	-	-	-
NKD-20240425-L-E115	NKD	22:02	L	SKIP	0.000	-	-	-
SI-20240425-L-E77	SI	22:04	L	SKIP	0.000	-	-	-
HG-20240425-L-E109	HG	22:14	L	SKIP	0.000	-	-	-
NKD-20240425-S-E116	NKD	22:15	S	SKIP	0.000	-	-	-
SI-20240425-S-E80	SI	22:15	S	SKIP	0.000	-	-	-
NKD-20240425-S-E117	NKD	22:21	S	SKIP	0.000	-	-	-
NKD-20240425-S-E118	NKD	22:56	S	SKIP	0.000	-	-	-
SI-20240425-L-E78	SI	22:59	L	SKIP	0.000	-	-	-
