# ROUND-2 SEALED BLIND LEDGER 20240424 (E6R2-BLIND-D1) — hand channel ONLY (R2-9: the rubric never seats)
# every TAKE carries a decision_journal entry written BEFORE the call and a RIBBON_ACCESS row for the window it read
ep	asset	sec	side	call	p	src	compl	why
HG-20240424-L-E74	HG	15:51	L	SKIP	0.000	-	-	-
NKD-20240424-L-E58	NKD	15:51	L	SKIP	0.000	-	-	-
NKD-20240424-S-E60	NKD	15:54	S	SKIP	0.000	-	-	-
HG-20240424-L-E75	HG	15:55	L	SKIP	0.000	-	-	-
NKD-20240424-S-E61	NKD	15:56	S	SKIP	0.000	-	-	-
SI-20240424-S-E55	SI	15:58	S	SKIP	0.000	-	-	-
NKD-20240424-L-E59	NKD	16:00	L	SKIP	0.000	-	-	-
HG-20240424-S-E73	HG	16:00	S	SKIP	0.000	-	-	-
SI-20240424-S-E56	SI	16:04	S	SKIP	0.000	-	-	-
NKD-20240424-L-E60	NKD	16:05	L	SKIP	0.000	-	-	-
SI-20240424-L-E48	SI	16:05	L	SKIP	0.000	-	-	-
HG-20240424-L-E76	HG	16:06	L	SKIP	0.000	-	-	-
SI-20240424-L-E49	SI	16:12	L	SKIP	0.000	-	-	-
NKD-20240424-S-E62	NKD	16:13	S	SKIP	0.000	-	-	-
HG-20240424-S-E74	HG	16:15	S	SKIP	0.000	-	-	-
SI-20240424-S-E57	SI	16:16	S	SKIP	0.000	-	-	-
SI-20240424-L-E50	SI	16:18	L	SKIP	0.000	-	-	-
NKD-20240424-L-E61	NKD	16:18	L	SKIP	0.000	-	-	-
HG-20240424-L-E77	HG	16:19	L	SKIP	0.000	-	-	-
NKD-20240424-S-E63	NKD	16:21	S	SKIP	0.000	-	-	-
NKD-20240424-L-E62	NKD	16:24	L	SKIP	0.000	-	-	-
HG-20240424-S-E75	HG	16:25	S	SKIP	0.000	-	-	-
NKD-20240424-L-E63	NKD	16:27	L	SKIP	0.000	-	-	-
HG-20240424-L-E78	HG	16:27	L	SKIP	0.000	-	-	-
SI-20240424-L-E51	SI	16:27	L	SKIP	0.000	-	-	-
NKD-20240424-S-E64	NKD	16:29	S	SKIP	0.000	-	-	-
HG-20240424-L-E79	HG	16:31	L	SKIP	0.000	-	-	-
HG-20240424-S-E76	HG	16:33	S	SKIP	0.000	-	-	-
NKD-20240424-L-E64	NKD	16:33	L	SKIP	0.000	-	-	-
HG-20240424-S-E77	HG	16:35	S	SKIP	0.000	-	-	-
HG-20240424-L-E80	HG	16:35	L	SKIP	0.000	-	-	-
NKD-20240424-S-E65	NKD	16:36	S	SKIP	0.000	-	-	-
SI-20240424-S-E58	SI	16:36	S	SKIP	0.000	-	-	-
SI-20240424-L-E52	SI	16:37	L	SKIP	0.000	-	-	-
NKD-20240424-L-E65	NKD	16:38	L	SKIP	0.000	-	-	-
HG-20240424-S-E78	HG	16:42	S	SKIP	0.000	-	-	-
SI-20240424-S-E59	SI	16:43	S	SKIP	0.000	-	-	-
SI-20240424-S-E60	SI	16:46	S	SKIP	0.000	-	-	-
NKD-20240424-L-E66	NKD	16:49	L	SKIP	0.000	-	-	-
SI-20240424-L-E53	SI	16:50	L	SKIP	0.000	-	-	-
NKD-20240424-S-E66	NKD	16:52	S	SKIP	0.000	-	-	-
HG-20240424-L-E81	HG	16:52	L	SKIP	0.000	-	-	-
HG-20240424-S-E79	HG	16:53	S	SKIP	0.000	-	-	-
HG-20240424-S-E80	HG	16:55	S	SKIP	0.000	-	-	-
SI-20240424-S-E61	SI	16:58	S	SKIP	0.000	-	-	-
HG-20240424-S-E81	HG	16:58	S	SKIP	0.000	-	-	-
SI-20240424-L-E54	SI	17:00	L	SKIP	0.000	-	-	-
HG-20240424-L-E82	HG	17:00	L	SKIP	0.000	-	-	-
HG-20240424-L-E83	HG	17:06	L	SKIP	0.000	-	-	-
NKD-20240424-L-E67	NKD	17:08	L	SKIP	0.000	-	-	-
HG-20240424-S-E82	HG	17:08	S	SKIP	0.000	-	-	-
SI-20240424-S-E62	SI	17:08	S	SKIP	0.000	-	-	-
SI-20240424-S-E63	SI	17:11	S	SKIP	0.000	-	-	-
HG-20240424-S-E83	HG	17:12	S	SKIP	0.000	-	-	-
SI-20240424-L-E55	SI	17:18	L	SKIP	0.000	-	-	-
HG-20240424-L-E84	HG	17:18	L	SKIP	0.000	-	-	-
SI-20240424-S-E64	SI	17:22	S	SKIP	0.000	-	-	-
HG-20240424-S-E84	HG	17:22	S	SKIP	0.000	-	-	-
NKD-20240424-S-E67	NKD	17:26	S	SKIP	0.000	-	-	-
SI-20240424-S-E65	SI	17:27	S	SKIP	0.000	-	-	-
SI-20240424-L-E56	SI	17:28	L	SKIP	0.000	-	-	-
NKD-20240424-L-E68	NKD	17:28	L	SKIP	0.000	-	-	-
HG-20240424-L-E85	HG	17:29	L	SKIP	0.000	-	-	-
HG-20240424-S-E85	HG	17:31	S	SKIP	0.000	-	-	-
NKD-20240424-S-E68	NKD	17:32	S	SKIP	0.000	-	-	-
SI-20240424-S-E66	SI	17:32	S	SKIP	0.000	-	-	-
NKD-20240424-L-E69	NKD	17:35	L	SKIP	0.000	-	-	-
NKD-20240424-L-E70	NKD	17:42	L	SKIP	0.000	-	-	-
SI-20240424-L-E57	SI	17:43	L	SKIP	0.000	-	-	-
NKD-20240424-S-E69	NKD	17:43	S	SKIP	0.000	-	-	-
SI-20240424-S-E67	SI	17:46	S	SKIP	0.000	-	-	-
NKD-20240424-L-E71	NKD	17:48	L	SKIP	0.000	-	-	-
HG-20240424-L-E86	HG	17:49	L	SKIP	0.000	-	-	-
SI-20240424-L-E58	SI	17:49	L	SKIP	0.000	-	-	-
NKD-20240424-L-E72	NKD	17:51	L	SKIP	0.000	-	-	-
HG-20240424-L-E87	HG	17:52	L	SKIP	0.000	-	-	-
HG-20240424-L-E88	HG	17:55	L	SKIP	0.000	-	-	-
NKD-20240424-L-E73	NKD	17:56	L	SKIP	0.000	-	-	-
HG-20240424-S-E86	HG	17:58	S	SKIP	0.000	-	-	-
NKD-20240424-S-E70	NKD	17:58	S	SKIP	0.000	-	-	-
SI-20240424-S-E68	SI	17:59	S	SKIP	0.000	-	-	-
NKD-20240424-L-E74	NKD	18:02	L	SKIP	0.000	-	-	-
HG-20240424-L-E89	HG	18:02	L	SKIP	0.000	-	-	-
NKD-20240424-S-E71	NKD	18:03	S	SKIP	0.000	-	-	-
NKD-20240424-L-E75	NKD	18:05	L	SKIP	0.000	-	-	-
NKD-20240424-S-E72	NKD	18:07	S	SKIP	0.000	-	-	-
HG-20240424-S-E87	HG	18:10	S	SKIP	0.000	-	-	-
NKD-20240424-L-E76	NKD	18:17	L	SKIP	0.000	-	-	-
HG-20240424-L-E90	HG	18:17	L	SKIP	0.000	-	-	-
SI-20240424-L-E59	SI	18:18	L	SKIP	0.000	-	-	-
NKD-20240424-L-E77	NKD	18:22	L	SKIP	0.000	-	-	-
HG-20240424-L-E91	HG	18:24	L	SKIP	0.000	-	-	-
HG-20240424-S-E88	HG	18:30	S	SKIP	0.000	-	-	-
NKD-20240424-S-E73	NKD	18:32	S	SKIP	0.000	-	-	-
HG-20240424-S-E89	HG	18:32	S	SKIP	0.000	-	-	-
HG-20240424-L-E92	HG	18:38	L	SKIP	0.000	-	-	-
SI-20240424-L-E60	SI	18:39	L	SKIP	0.000	-	-	-
HG-20240424-L-E93	HG	18:41	L	SKIP	0.000	-	-	-
NKD-20240424-L-E78	NKD	18:42	L	SKIP	0.000	-	-	-
HG-20240424-S-E90	HG	18:43	S	SKIP	0.000	-	-	-
SI-20240424-S-E69	SI	18:49	S	SKIP	0.000	-	-	-
HG-20240424-L-E94	HG	18:51	L	SKIP	0.000	-	-	-
NKD-20240424-L-E79	NKD	18:54	L	SKIP	0.000	-	-	-
NKD-20240424-L-E80	NKD	19:00	L	SKIP	0.000	-	-	-
HG-20240424-L-E95	HG	19:02	L	SKIP	0.000	-	-	-
NKD-20240424-S-E74	NKD	19:04	S	SKIP	0.000	-	-	-
SI-20240424-L-E61	SI	19:06	L	SKIP	0.000	-	-	-
HG-20240424-S-E91	HG	19:10	S	SKIP	0.000	-	-	-
NKD-20240424-L-E81	NKD	19:12	L	SKIP	0.000	-	-	-
NKD-20240424-L-E82	NKD	19:15	L	SKIP	0.000	-	-	-
SI-20240424-L-E62	SI	19:26	L	SKIP	0.000	-	-	-
HG-20240424-L-E96	HG	19:30	L	SKIP	0.000	-	-	-
SI-20240424-S-E70	SI	19:30	S	SKIP	0.000	-	-	-
HG-20240424-S-E92	HG	19:32	S	SKIP	0.000	-	-	-
SI-20240424-S-E71	SI	19:36	S	SKIP	0.000	-	-	-
HG-20240424-S-E93	HG	19:38	S	SKIP	0.000	-	-	-
NKD-20240424-S-E75	NKD	19:52	S	SKIP	0.000	-	-	-
HG-20240424-L-E97	HG	19:56	L	SKIP	0.000	-	-	-
NKD-20240424-L-E83	NKD	20:00	L	SKIP	0.000	-	-	-
NKD-20240424-S-E76	NKD	20:03	S	SKIP	0.000	-	-	-
NKD-20240424-S-E77	NKD	20:07	S	SKIP	0.000	-	-	-
HG-20240424-S-E94	HG	20:07	S	SKIP	0.000	-	-	-
NKD-20240424-L-E84	NKD	20:11	L	SKIP	0.000	-	-	-
NKD-20240424-S-E78	NKD	20:12	S	SKIP	0.000	-	-	-
NKD-20240424-S-E79	NKD	20:15	S	SKIP	0.000	-	-	-
NKD-20240424-L-E85	NKD	20:17	L	SKIP	0.000	-	-	-
NKD-20240424-S-E80	NKD	20:19	S	SKIP	0.000	-	-	-
NKD-20240424-L-E86	NKD	20:24	L	SKIP	0.000	-	-	-
NKD-20240424-S-E81	NKD	20:30	S	SKIP	0.000	-	-	-
HG-20240424-S-E95	HG	20:30	S	SKIP	0.000	-	-	-
SI-20240424-S-E72	SI	20:34	S	SKIP	0.000	-	-	-
NKD-20240424-L-E87	NKD	20:35	L	SKIP	0.000	-	-	-
NKD-20240424-S-E82	NKD	20:36	S	SKIP	0.000	-	-	-
NKD-20240424-L-E88	NKD	20:41	L	SKIP	0.000	-	-	-
SI-20240424-L-E63	SI	20:42	L	SKIP	0.000	-	-	-
NKD-20240424-S-E83	NKD	20:49	S	SKIP	0.000	-	-	-
SI-20240424-L-E64	SI	20:49	L	SKIP	0.000	-	-	-
NKD-20240424-L-E89	NKD	20:53	L	SKIP	0.000	-	-	-
NKD-20240424-S-E84	NKD	21:01	S	SKIP	0.000	-	-	-
NKD-20240424-L-E90	NKD	21:04	L	SKIP	0.000	-	-	-
NKD-20240424-L-E91	NKD	21:10	L	SKIP	0.000	-	-	-
HG-20240424-L-E98	HG	21:13	L	SKIP	0.000	-	-	-
NKD-20240424-L-E92	NKD	21:16	L	SKIP	0.000	-	-	-
NKD-20240424-S-E85	NKD	21:18	S	SKIP	0.000	-	-	-
SI-20240424-L-E65	SI	21:18	L	SKIP	0.000	-	-	-
NKD-20240424-L-E93	NKD	21:25	L	SKIP	0.000	-	-	-
HG-20240424-L-E99	HG	21:25	L	SKIP	0.000	-	-	-
NKD-20240424-S-E86	NKD	21:31	S	SKIP	0.000	-	-	-
NKD-20240424-L-E94	NKD	21:43	L	SKIP	0.000	-	-	-
HG-20240424-S-E96	HG	21:45	S	SKIP	0.000	-	-	-
SI-20240424-S-E73	SI	21:46	S	SKIP	0.000	-	-	-
NKD-20240424-S-E87	NKD	21:59	S	SKIP	0.000	-	-	-
NKD-20240424-S-E88	NKD	22:02	S	SKIP	0.000	-	-	-
NKD-20240424-L-E95	NKD	22:03	L	SKIP	0.000	-	-	-
NKD-20240424-S-E89	NKD	22:07	S	SKIP	0.000	-	-	-
SI-20240424-S-E74	SI	22:22	S	SKIP	0.000	-	-	-
NKD-20240424-L-E96	NKD	22:29	L	SKIP	0.000	-	-	-
SI-20240424-S-E75	SI	22:32	S	SKIP	0.000	-	-	-
NKD-20240424-S-E90	NKD	22:32	S	SKIP	0.000	-	-	-
NKD-20240424-L-E97	NKD	22:53	L	SKIP	0.000	-	-	-
